country,topic_l3,status,2024_resolution_count,2025_resolution_count,resolution_count_change,2024_recorded_vote_count,2025_recorded_vote_count,recorded_vote_count_change,2024_not_recorded_count,2025_not_recorded_count,not_recorded_count_change,2024_country_missing_count,2025_country_missing_count,country_missing_count_change,2024_unknown_vote_count,2025_unknown_vote_count,unknown_vote_count_change,2024_yes_count,2025_yes_count,yes_count_change,2024_yes_pct,2025_yes_pct,yes_pct_change_pp,2024_abstain_count,2025_abstain_count,abstain_count_change,2024_abstain_pct,2025_abstain_pct,abstain_pct_change_pp,2024_no_count,2025_no_count,no_count_change,2024_no_pct,2025_no_pct,no_pct_change_pp,abs_yes_pct_change_pp
USA,ECONOMIC DEVELOPMENT,NEW_IN_2025,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,2,2,,100.00,,
USA,EDUCATIONAL POLICY,NEW_IN_2025,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,2,2,,100.00,,
USA,ENVIRONMENTAL EMERGENCIES,NEW_IN_2025,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,2,2,,100.00,,
USA,ETHICS,NEW_IN_2025,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,2,2,,100.00,,
USA,FAMILY,NEW_IN_2025,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,2,2,,100.00,,
USA,FAUNA,NEW_IN_2025,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,1,1,,50.00,,0,1,1,,50.00,,
USA,HEALTH,NEW_IN_2025,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,2,2,,100.00,,
USA,MARINE RESOURCES,NEW_IN_2025,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,2,2,,100.00,,
USA,NUCLEAR-WEAPON-FREE ZONES,NEW_IN_2025,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,2,2,,100.00,,
USA,PEACEKEEPING OPERATIONS,NEW_IN_2025,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,2,2,,100.00,,
USA,PUBLIC FINANCE,NEW_IN_2025,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,2,2,,100.00,,
USA,SCIENCE AND TECHNOLOGY,NEW_IN_2025,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,2,2,,100.00,,
USA,SUSTAINABLE TRANSPORT,NEW_IN_2025,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,2,2,,100.00,,
USA,ABANDONED CHILDREN,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,ADMINISTRATION OF JUSTICE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,AFFORESTATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,AFGHANISTAN SITUATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,AFRICAN REFUGEES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,AGRICULTURAL INNOVATIONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,AGRICULTURAL POLICY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,ALIEN PROPERTY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,ANNEXATION OF TERRITORY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,ARMAMENTS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,ASSOCIATIONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,BALANCE OF PAYMENTS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,BASIC SERVICES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,BURUNDI SITUATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
USA,CAREGIVERS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,CHILD NEEDS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,CHILD REFUGEES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
USA,COASTAL EROSION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,COMMAND AND CONTROL SYSTEMS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,COMMERCIAL LAW,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,COMMODITIES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,COMMUNICABLE DISEASES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,COMMUNICATION TECHNOLOGY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,COMMUNITY PARTICIPATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,COMPUTER NETWORKS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,CONSUMERS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,CONVENTIONAL DISARMAMENT,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
USA,COOPERATIVE MOVEMENTS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,COVID-19,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,CRIME PREVENTION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,CROP MANAGEMENT,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,CUBA SITUATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,CULTURAL COOPERATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,CULTURAL DEVELOPMENT,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,CULTURAL DIVERSITY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,CYBERSPACE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,DEBT MANAGEMENT,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,DECLARATIONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,DECONTAMINATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,1,1,,100.00,,0,0,0,,0.00,,
USA,DEVELOPMENT ASPECTS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,DIPLOMATS' SECURITY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,DISARMAMENT-DEVELOPMENT LINK,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,DISCRIMINATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,DISCRIMINATORY TRADE PRACTICES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,DISEASE PREVENTION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,DISEASES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,DISPLACED PERSONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,DRINKING WATER,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,ECONOMIC ASPECTS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,ECONOMIC COOPERATION AMONG DEVELOPING COUNTRIES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,EDUCATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,EMPLOYMENT POLICY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,ENVIRONMENTAL FINANCING,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,ENVIRONMENTAL LAW,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,ETHNIC AND RACIAL GROUPS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,EUROPEAN SECURITY AND COOPERATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,EXCLUSIVE ECONOMIC ZONE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,1,1,,100.00,,0,0,0,,0.00,,
USA,EXPORT RESTRICTIONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,FACT-FINDING MISSIONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,FAMILY LAW,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,FINANCE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,FINANCIAL FLOWS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,FINANCIAL INCLUSION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,FISCAL POLICY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,FLORA,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,FOOD SECURITY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,FOREIGN POLICY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,FOREIGN TRADE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,FOREST CONSERVATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,FRANCOPHONIE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,FREEDOM OF EXPRESSION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,GEOGRAPHY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,HEALTH POLICY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,HEALTH PROGRAMMES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,HOMELESS PERSONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,INFORMATION DISSEMINATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,INFORMATION EXCHANGE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,INFORMATION TECHNOLOGY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,INLAND TRANSPORT,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,INTERNATIONAL ECONOMIC LAW,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,INTERNATIONAL FINANCE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,INTERNATIONAL HUMANITARIAN LAW,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,INTERNATIONAL MONETARY SYSTEM,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,INVESTMENT POLICY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,LAND,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,LAND-BASED RESOURCES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,LANDLOCKED DEVELOPING COUNTRIES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,LAW,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,LEGAL STATUS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,LEGISLATIVE BODIES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,LIVING CONDITIONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,LIVING MARINE RESOURCES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,1,1,,100.00,,0,0,0,,0.00,,
USA,MARINE POLLUTION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,MENTAL STRESS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,MIGRANT WORKERS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,MIGRANT WORKERS' FAMILIES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,MOUNTAIN AREAS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,NEW TECHNOLOGIES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,NON-COMMUNICABLE DISEASES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,NON-NUCLEAR-WEAPON STATES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,1,1,,100.00,,0,0,0,,0.00,,
USA,NUCLEAR ACCIDENTS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,NUCLEAR MATERIALS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,NUTRITION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,PEACE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,PERSONS WITH DISABILITIES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,POLITICAL REPRESENTATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,POLITICAL VIOLENCE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,POVERTY MITIGATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,PUBLIC DEBT,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,REFUGEES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,REGIONAL ORGANIZATIONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,REGIONAL SECURITY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
USA,RELIGIOUS FREEDOM,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,RIGHT TO DRINKING WATER,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,RIGHT TO FOOD,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,RIGHT TO HEALTH,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,RIGHTS OF THE CHILD,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,RURAL AREAS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,RURAL WOMEN,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,SCIENCE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,SETTLEMENT PLANNING,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,SMALL STATES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,SOCIAL INTEGRATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,SOCIAL POLICY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,SOVEREIGNTY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,SPACE LAW,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,SPACE WEAPONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,SPECIAL MISSIONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,STATISTICS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,TAXATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,TECHNOLOGICAL CHANGE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,TRADE POLICY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,TRADE RESTRICTIONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
